Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,RoundID,MatchID,Home Team Initials,Away Team Initials
1978,11 Jun 1978- 13:45,Group 3,Jose Amalfitani,Buenos Aires,Spain,1,0,Sweden, ,42132.0,0,0,278,2337,Esp,Swe
1978,11 Jun 1978- 16:45,Group 4,Estadio Olímpico Chateau Carreras,Cordoba,Peru,4,1,Iran, ,21262.0,3,1,278,2405,Per,Irn
1978,11 Jun 1978- 16:45,Group 4,San Martin,Mendoza,Scotland,3,2,Netherlands, ,35130.0,1,1,278,2395,Sco,Ned
1978,14 Jun 1978- 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Germany FR,0,0,Italy, ,67547.0,0,0,279,2349,Frg,Ita
1978,14 Jun 1978- 13:45,Group A,Estadio Olímpico Chateau Carreras,Cordoba,Netherlands,5,1,Austria, ,25050.0,3,0,279,2220,Ned,Aut
1978,14 Jun 1978- 16:45,Group B,San Martin,Mendoza,Brazil,3,0,Peru, ,31278.0,2,0,279,2251,Bra,Per
1978,14 Jun 1978- 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,2,0,Poland, ,37091.0,1,0,279,2202,Arg,Pol
1978,18 Jun 1978- 13:45,Group B,San Martin,Mendoza,Poland,1,0,Peru, ,35288.0,0,0,279,2450,Pol,Per
1978,18 Jun 1978- 16:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Italy,1,0,Austria, ,66695.0,1,0,279,2221,Ita,Aut
1978,18 Jun 1978- 16:45,Group A,Estadio Olímpico Chateau Carreras,Cordoba,Germany FR,2,2,Netherlands, ,40750.0,1,1,279,2348,Frg,Ned
1978,18 Jun 1978- 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,0,0,Brazil, ,37326.0,0,0,279,2196,Arg,Bra
1978,21 Jun 1978- 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Netherlands,2,1,Italy, ,67433.0,0,1,279,2391,Ned,Ita
1978,21 Jun 1978- 13:45,Group A,Estadio Olímpico Chateau Carreras,Cordoba,Austria,3,2,Germany FR, ,38318.0,0,1,279,2217,Aut,Frg
1978,21 Jun 1978- 16:45,Group B,San Martin,Mendoza,Brazil,3,1,Poland, ,39586.0,1,1,279,2252,Bra,Pol
1978,21 Jun 1978- 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,6,0,Peru, ,37315.0,2,0,279,2201,Arg,Per
1978,24 Jun 1978- 15:00,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Brazil,2,1,Italy, ,69659.0,0,1,280,2247,Bra,Ita
1978,25 Jun 1978- 15:00,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Argentina,3,1,Netherlands,Argentina win after extra time ,71483.0,0,0,639,2198,Arg,Ned
1982,13 Jun 1982- 20:00,Group 3,Camp Nou,Barcelona,Argentina,0,1,Belgium, ,95000.0,0,0,293,749,Arg,Bel
1982,14 Jun 1982- 17:15,Group 1,Estadio Municipal de Balaídos,Vigo,Italy,0,0,Poland, ,33000.0,0,0,293,995,Ita,Pol
1982,14 Jun 1982- 21:00,Group 6,Ramon Sanchez Pizjuan,Seville,Brazil,2,1,Soviet Union, ,68000.0,0,1,293,791,Bra,Urs
1982,15 Jun 1982- 17:15,Group 1,Riazor,La Coruña,Peru,0,0,Cameroon, ,11000.0,0,0,293,833,Per,Cmr
1982,15 Jun 1982- 21:00,Group 3,Nuevo Estadio,Elche,Hungary,10,1,El Salvador, ,23000.0,3,0,293,896,Hun,Slv
1982,15 Jun 1982- 21:00,Group 6,La Rosaleda,Malaga,Scotland,5,2,New Zealand, ,36000.0,3,0,293,1051,Sco,Nzl
1982,16 Jun 1982- 17:15,Group 2,El Molinon,Gijon,Germany FR,1,2,Algeria, ,42000.0,0,0,293,741,Frg,Alg
1982,16 Jun 1982- 17:15,Group 4,San Mames,Bilbao,England,3,1,France, ,44172.0,1,1,293,878,Eng,Fra
1982,16 Jun 1982- 21:00,Group 5,Luis Casanova,Valencia,Spain,1,1,Honduras, ,49562.0,0,1,293,901,Esp,Hon
1982,17 Jun 1982- 17:15,Group 2,Carlos Tartiere,Oviedo,Chile,0,1,Austria, ,22500.0,0,1,293,764,Chi,Aut
1982,17 Jun 1982- 17:45,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait, ,25000.0,1,0,293,1012,Tch,Kuw
1982,17 Jun 1982- 21:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland, ,25000.0,0,0,293,1044,Yug,Nir
1982,18 Jun 1982- 17:15,Group 1,Estadio Municipal de Balaídos,Vigo,Italy,1,1,Peru, ,25000.0,1,0,293,994,Ita,Per
1982,18 Jun 1982- 21:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary, ,32093.0,2,0,293,752,Arg,Hun
1982,18 Jun 1982- 21:00,Group 6,Benito Villamarin,Seville,Brazil,4,1,Scotland, ,47379.0,1,1,293,790,Bra,Sco
1982,19 Jun 1982- 19:15,Group 1,Riazor,La Coruña,Poland,0,0,Cameroon, ,19000.0,0,0,293,834,Pol,Cmr
1982,19 Jun 1982- 21:00,Group 3,Nuevo Estadio,Elche,Belgium,1,0,El Salvador, ,15000.0,1,0,293,774,Bel,Slv
1982,19 Jun 1982- 21:00,Group 6,La Rosaleda,Malaga,Soviet Union,3,0,New Zealand, ,19000.0,1,0,293,1054,Urs,Nzl
1982,20 Jun 1982- 17:15,Group 2,El Molinon,Gijon,Germany FR,4,1,Chile, ,42000.0,1,0,293,813,Frg,Chi
1982,20 Jun 1982- 17:15,Group 4,San Mames,Bilbao,England,2,0,Czechoslovakia, ,41123.0,0,0,293,889,Eng,Tch
1982,20 Jun 1982- 21:00,Group 5,Luis Casanova,Valencia,Spain,2,1,Yugoslavia, ,48000.0,1,1,293,903,Esp,Yug
1982,21 Jun 1982- 17:15,Group 2,Carlos Tartiere,Oviedo,Algeria,0,2,Austria, ,22000.0,0,0,293,739,Alg,Aut
1982,21 Jun 1982- 17:15,Group 4,Jose Zorrilla,Valladolid,France,4,1,Kuwait, ,30043.0,2,0,293,919,Fra,Kuw
1982,21 Jun 1982- 21:00,Group 5,La Romareda,Zaragoza,Honduras,1,1,Northern Ireland, ,15000.0,0,1,293,959,Hon,Nir
1982,22 Jun 1982- 17:15,Group 1,Riazor,La Coruña,Poland,5,1,Peru, ,25000.0,0,0,293,1055,Pol,Per
1982,22 Jun 1982- 21:00,Group 3,Nuevo Estadio,Elche,Belgium,1,1,Hungary, ,37000.0,0,1,293,779,Bel,Hun
1982,22 Jun 1982- 21:00,Group 6,La Rosaleda,Malaga,Soviet Union,2,2,Scotland, ,45000.0,0,1,293,1071,Urs,Sco
1982,23 Jun 1982- 17:15,Group 1,Estadio Municipal de Balaídos,Vigo,Italy,1,1,Cameroon, ,20000.0,0,0,293,828,Ita,Cmr
1982,23 Jun 1982- 21:00,Group 3,Jose Rico Perez,Alicante,Argentina,2,0,El Salvador, ,32500.0,1,0,293,751,Arg,Slv
1982,23 Jun 1982- 21:00,Group 6,Benito Villamarin,Seville,Brazil,4,0,New Zealand, ,43000.0,2,0,293,789,Bra,Nzl
1982,24 Jun 1982- 17:15,Group 2,Carlos Tartiere,Oviedo,Algeria,3,2,Chile, ,16000.0,3,0,293,740,Alg,Chi
1982,24 Jun 1982- 17:15,Group 4,Jose Zorrilla,Valladolid,France,1,1,Czechoslovakia, ,28000.0,0,0,293,922,Fra,Tch
1982,24 Jun 1982- 21:00,Group 5,La Romareda,Zaragoza,Honduras,0,1,Yugoslavia, ,25000.0,0,0,293,962,Hon,Yug
1982,25 Jun 1982- 17:15,Group 2,El Molinon,Gijon,Germany FR,1,0,Austria, ,41000.0,1,0,293,770,Frg,Aut
1982,25 Jun 1982- 17:15,Group 4,San Mames,Bilbao,England,1,0,Kuwait, ,39700.0,1,0,293,882,Eng,Kuw
1982,25 Jun 1982- 21:00,Group 5,Luis Casanova,Valencia,Northern Ireland,1,0,Spain, ,49562.0,0,0,293,902,Nir,Esp
1982,28 Jun 1982- 17:15,Group 4,Vicente Calderon,Madrid,Austria,0,1,France, ,37000.0,0,1,294,767,Aut,Fra
1982,28 Jun 1982- 21:00,Group 1,Camp Nou,Barcelona,Poland,3,0,Belgium, ,65000.0,2,0,294,782,Pol,Bel
1982,29 Jun 1982- 17:15,Group 3,Sarria,Barcelona,Italy,2,1,Argentina, ,43000.0,0,0,294,753,Ita,Arg
1982,29 Jun 1982- 21:00,Group 2,Santiago Bernabeu,Madrid,Germany FR,0,0,England, ,75000.0,0,0,294,879,Frg,Eng
1982,01 Jul 1982- 17:15,Group 4,Vicente Calderon,Madrid,Austria,2,2,Northern Ireland, ,20000.0,0,1,294,771,Aut,Nir
1982,01 Jul 1982- 21:00,Group 1,Camp Nou,Barcelona,Belgium,0,1,Soviet Union, ,45000.0,0,0,294,783,Bel,Urs
1982,02 Jul 1982- 17:15,Group 3,Sarria,Barcelona,Argentina,1,3,Brazil, ,44000.0,0,1,294,750,Arg,Bra
1982,02 Jul 1982- 21:00,Group 2,Santiago Bernabeu,Madrid,Germany FR,2,1,Spain, ,90089.0,0,0,294,900,Frg,Esp
1982,04 Jul 1982- 17:15,Group 4,Vicente Calderon,Madrid,France,4,1,Northern Ireland, ,37000.0,1,0,294,920,Fra,Nir
1982,04 Jul 1982- 21:00,Group 1,Camp Nou,Barcelona,Poland,0,0,Soviet Union, ,65000.0,0,0,294,1058,Pol,Urs
1982,05 Jul 1982- 17:15,Group 3,Sarria,Barcelona,Italy,3,2,Brazil, ,44000.0,2,1,294,788,Ita,Bra
1982,05 Jul 1982- 21:00,Group 2,Santiago Bernabeu,Madrid,Spain,0,0,England, ,75000.0,0,0,294,877,Esp,Eng
1982,08 Jul 1982- 17:15,Semi-finals,Camp Nou,Barcelona,Poland,0,2,Italy, ,50000.0,0,1,295,996,Pol,Ita
1982,08 Jul 1982- 21:00,Semi-finals,Ramon Sanchez Pizjuan,Seville,Germany FR,3,3,France, win on penalties (5 - 4) ,70000.0,0,0,295,914,Frg,Fra
1982,10 Jul 1982- 20:00,Match for third place,Jose Rico Perez,Alicante,Poland,3,2,France, ,28000.0,2,1,676,921,Pol,Fra
1982,11 Jul 1982- 20:00,Final,Santiago Bernabeu,Madrid,Italy,3,1,Germany FR, ,90000.0,0,0,3475,923,Ita,Frg
1986,31 May 1986- 12:00,Group A,Estadio Azteca,Mexico City,Bulgaria,1,1,Italy, ,96000.0,0,1,308,459,Bul,Ita
1986,01 Jun 1986- 16:00,Group C,Nou Camp - Estadio León,Leon,Canada,0,1,France, ,65500.0,0,0,308,468,Can,Fra
1986,01 Jun 1986- 12:00,Group D,Jalisco,Guadalajara,Spain,0,1,Brazil, ,35748.0,0,0,308,439,Esp,Bra
1986,02 Jun 1986- 12:00,Group C,Estadio Irapuato,Irapuato,Soviet Union,6,0,Hungary, ,16500.0,3,0,308,610,Urs,Hun
1986,02 Jun 1986- 12:00,Group A,Estadio Olímpico Universitario,Mexico City,Argentina,3,1,Korea Republic, ,60000.0,2,0,308,395,Arg,Kor
1986,02 Jun 1986- 16:00,Group F,Estadio Universitario,Monterrey,Morocco,0,0,Poland, ,19900.0,0,0,308,674,Mar,Pol
1986,03 Jun 1986- 12:00,Group D,Tres de Marzo,Guadalajara,Algeria,1,1,Northern Ireland, ,22000.0,0,1,308,379,Alg,Nir
1986,03 Jun 1986- 12:00,Group B,Estadio Azteca,Mexico City,Belgium,1,2,Mexico, ,110000.0,1,2,308,428,Bel,Mex
1986,03 Jun 1986- 16:00,Group F,Tecnologico,Monterrey,Portugal,1,0,England, ,23000.0,0,0,308,538,Por,Eng
1986,04 Jun 1986- 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Paraguay,1,0,Iraq, ,24000.0,1,0,308,628,Par,Irq
1986,04 Jun 1986- 16:00,Group E,Neza,Nezahualcoyotl,Scotland,0,1,Denmark, ,18000.0,0,0,308,517,Sco,Den
1986,04 Jun 1986- 12:00,Group E,Estadio Corregidora,Queretaro,Uruguay,1,1,Germany FR, ,30500.0,1,0,308,585,Uru,Frg
1986,05 Jun 1986- 12:00,Group A,Cuauhtemoc,Puebla,Italy,1,1,Argentina, ,32000.0,1,1,308,394,Ita,Arg
1986,05 Jun 1986- 12:00,Group C,Nou Camp - Estadio León,Leon,France,1,1,Soviet Union, ,36540.0,0,0,308,571,Fra,Urs
1986,05 Jun 1986- 16:00,Group A,Estadio Olímpico Universitario,Mexico City,Korea Republic,1,1,Bulgaria, ,45000.0,0,1,308,460,Kor,Bul
1986,06 Jun 1986- 12:00,Group C,Estadio Irapuato,Irapuato,Hungary,2,0,Canada, ,13800.0,1,0,308,475,Hun,Can
1986,06 Jun 1986- 12:00,Group D,Jalisco,Guadalajara,Brazil,1,0,Algeria, ,48000.0,0,0,308,377,Bra,Alg
1986,06 Jun 1986- 16:00,Group F,Tecnologico,Monterrey,England,0,0,Morocco, ,20200.0,0,0,308,533,Eng,Mar
1986,07 Jun 1986- 12:00,Group D,Tres de Marzo,Guadalajara,Northern Ireland,1,2,Spain, ,28000.0,0,2,308,551,Nir,Esp
1986,07 Jun 1986- 12:00,Group B,Estadio Azteca,Mexico City,Mexico,1,1,Paraguay, ,114600.0,1,0,308,680,Mex,Par
1986,07 Jun 1986- 16:00,Group F,Estadio Universitario,Monterrey,Poland,1,0,Portugal, ,19915.0,0,0,308,701,Pol,Por
1986,08 Jun 1986- 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Iraq,1,2,Belgium, ,20000.0,0,2,308,427,Irq,Bel
1986,08 Jun 1986- 16:00,Group E,Neza,Nezahualcoyotl,Denmark,6,1,Uruguay, ,26500.0,2,1,308,522,Den,Uru
1986,08 Jun 1986- 12:00,Group E,Estadio Corregidora,Queretaro,Germany FR,2,1,Scotland, ,30000.0,1,1,308,580,Frg,Sco
1986,09 Jun 1986- 12:00,Group C,Nou Camp - Estadio León,Leon,Hungary,0,3,France, ,31420.0,0,1,308,567,Hun,Fra
1986,09 Jun 1986- 12:00,Group C,Estadio Irapuato,Irapuato,Soviet Union,2,0,Canada, ,14200.0,0,0,308,476,Urs,Can
1986,10 Jun 1986- 12:00,Group A,Cuauhtemoc,Puebla,Korea Republic,2,3,Italy, ,20000.0,0,1,308,643,Kor,Ita
1986,10 Jun 1986- 12:00,Group A,Estadio Olímpico Universitario,Mexico City,Argentina,2,0,Bulgaria, ,65000.0,1,0,308,389,Arg,Bul
1986,11 Jun 1986- 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Paraguay,2,2,Belgium, ,16000.0,0,1,308,429,Par,Bel
1986,11 Jun 1986- 12:00,Group B,Estadio Azteca,Mexico City,Iraq,0,1,Mexico, ,103763.0,0,0,308,627,Irq,Mex
1986,11 Jun 1986- 16:00,Group F,Tres de Marzo,Guadalajara,Portugal,1,3,Morocco, ,28000.0,0,2,308,675,Por,Mar
1986,11 Jun 1986- 16:00,Group F,Tecnologico,Monterrey,England,3,0,Poland, ,22700.0,3,0,308,537,Eng,Pol
1986,12 Jun 1986- 12:00,Group D,Jalisco,Guadalajara,Northern Ireland,0,3,Brazil, ,51000.0,0,2,308,441,Nir,Bra
1986,12 Jun 1986- 12:00,Group D,Tecnologico,Monterrey,Algeria,0,3,Spain, ,23980.0,0,1,308,378,Alg,Esp
1986,13 Jun 1986- 12:00,Group E,Neza,Nezahualcoyotl,Scotland,0,0,Uruguay, ,20000.0,0,0,308,712,Sco,Uru
1986,13 Jun 1986- 12:00,Group E,Estadio Corregidora,Queretaro,Denmark,2,0,Germany FR, ,36000.0,1,0,308,512,Den,Frg
1986,15 Jun 1986- 16:00,Round of 16,Nou Camp - Estadio León,Leon,Soviet Union,3,4,Belgium,Belgium win after extra time ,32277.0,0,0,309,432,Urs,Bel
1986,15 Jun 1986- 12:00,Round of 16,Estadio Azteca,Mexico City,Mexico,2,0,Bulgaria, ,114580.0,1,0,309,463,Mex,Bul
1986,16 Jun 1986- 16:00,Round of 16,Cuauhtemoc,Puebla,Argentina,1,0,Uruguay, ,26000.0,1,0,309,398,Arg,Uru
1986,16 Jun 1986- 12:00,Round of 16,Jalisco,Guadalajara,Brazil,4,0,Poland, ,45000.0,1,0,309,444,Bra,Pol
1986,17 Jun 1986- 12:00,Round of 16,Estadio Olímpico Universitario,Mexico City,Italy,0,2,France, ,70000.0,0,1,309,568,Ita,Fra
1986,17 Jun 1986- 16:00,Round of 16,Estadio Universitario,Monterrey,Morocco,0,1,Germany FR, ,19800.0,0,0,309,574,Mar,Frg
1986,18 Jun 1986- 12:00,Round of 16,Estadio Azteca,Mexico City,England,3,0,Paraguay, ,98728.0,1,0,309,536,Eng,Par
1986,18 Jun 1986- 16:00,Round of 16,Estadio Corregidora,Queretaro,Denmark,1,5,Spain, ,38500.0,1,1,309,511,Den,Esp
1986,21 Jun 1986- 12:00,Quarter-finals,Jalisco,Guadalajara,Brazil,1,1,France,France win on penalties (3 - 4) ,65000.0,0,0,714,440,Bra,Fra
1986,21 Jun 1986- 16:00,Quarter-finals,Estadio Universitario,Monterrey,Germany FR,0,0,Mexico,Germany FR win on penalties (4 - 1) ,41700.0,0,0,714,575,Frg,Mex
1986,22 Jun 1986- 16:00,Quarter-finals,Cuauhtemoc,Puebla,Spain,1,1,Belgium,Belgium win on penalties (4 - 5) ,45000.0,0,0,714,421,Esp,Bel
1986,22 Jun 1986- 12:00,Quarter-finals,Estadio Azteca,Mexico City,Argentina,2,1,England, ,114580.0,0,0,714,392,Arg,Eng
1986,25 Jun 1986- 12:00,Semi-finals,Jalisco,Guadalajara,France,0,2,Germany FR, ,45000.0,0,1,3469,564,Fra,Frg
1986,25 Jun 1986- 16:00,Semi-finals,Estadio Azteca,Mexico City,Argentina,2,0,Belgium, ,114500.0,0,0,3469,388,Arg,Bel
1986,28 Jun 1986- 12:00,Match for third place,Cuauhtemoc,Puebla,France,4,2,Belgium,France win after extra time ,21000.0,0,0,3468,422,Fra,Bel
1986,29 Jun 1986- 12:00,Final,Estadio Azteca,Mexico City,Argentina,3,2,Germany FR, ,114600.0,1,0,3467,393,Arg,Frg
1990,08 Jun 1990- 18:00,Group B,Giuseppe Meazza,Milan,Argentina,0,1,Cameroon, ,73780.0,0,0,322,26,Arg,Cmr
1990,09 Jun 1990- 17:00,Group B,Stadio San Nicola,Bari,Soviet Union,0,2,Romania, ,42907.0,0,1,322,342,Urs,Rou
1990,09 Jun 1990- 17:00,Group D,Renato Dall Ara,Bologna,"rn"">United Arab Emirates",0,2,Colombia, ,30791.0,0,0,322,119,Uae,Col
1990,09 Jun 1990- 21:00,Group A,Stadio Olimpico,Rome,Italy,1,0,Austria, ,73303.0,0,0,322,42,Ita,Aut
1990,10 Jun 1990- 17:00,Group A,Comunale,Florence,USA,1,5,Czechoslovakia, ,33266.0,0,2,322,355,Usa,Tch
1990,10 Jun 1990- 21:00,Group C,Stadio delle Alpi,Turin,Brazil,2,1,Sweden, ,62628.0,1,0,322,75,Bra,Swe
1990,10 Jun 1990- 21:00,Group D,Giuseppe Meazza,Milan,Germany FR,4,1,Yugoslavia, ,74765.0,2,0,322,201,Frg,Yug
1990,11 Jun 1990- 17:00,Group C,Luigi Ferraris,Genoa,Costa Rica,1,0,Scotland, ,30867.0,0,0,322,127,Crc,Sco
1990,11 Jun 1990- 21:00,Group F,Sant Elia,Cagliari,England,1,1,"rn"">Republic of Ireland", ,35238.0,1,0,322,161,Eng,Irl
1990,12 Jun 1990- 17:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,2,0,Korea Republic, ,32790.0,0,0,322,57,Bel,Kor
1990,12 Jun 1990- 21:00,Group F,Della Favorita,Palermo,Netherlands,1,1,Egypt, ,33288.0,0,0,322,151,Ned,Egy
1990,13 Jun 1990- 17:00,Group E,Dacia Arena,Udine,Uruguay,0,0,Spain, ,35713.0,0,0,322,180,Uru,Esp
1990,13 Jun 1990- 21:00,Group B,San Paolo,Naples,Argentina,2,0,Soviet Union, ,55759.0,1,0,322,30,Arg,Urs
1990,14 Jun 1990- 17:00,Group B,Stadio San Nicola,Bari,Cameroon,2,1,Romania, ,38687.0,0,0,322,108,Cmr,Rou
1990,14 Jun 1990- 17:00,Group D,Renato Dall Ara,Bologna,Yugoslavia,1,0,Colombia, ,32257.0,0,0,322,120,Yug,Col
1990,14 Jun 1990- 21:00,Group A,Stadio Olimpico,Rome,Italy,1,0,USA, ,73423.0,1,0,322,265,Ita,Usa
1990,15 Jun 1990- 17:00,Group A,Comunale,Florence,Austria,0,1,Czechoslovakia, ,38962.0,0,1,322,43,Aut,Tch
1990,15 Jun 1990- 21:00,Group D,Giuseppe Meazza,Milan,Germany FR,5,1,"rn"">United Arab Emirates", ,71169.0,2,0,322,198,Frg,Uae
1990,16 Jun 1990- 17:00,Group C,Stadio delle Alpi,Turin,Brazil,1,0,Costa Rica, ,58007.0,1,0,322,73,Bra,Crc
1990,16 Jun 1990- 21:00,Group C,Luigi Ferraris,Genoa,Sweden,1,2,Scotland, ,31823.0,0,1,322,348,Swe,Sco
1990,16 Jun 1990- 21:00,Group F,Sant Elia,Cagliari,England,0,0,Netherlands, ,35267.0,0,0,322,160,Eng,Ned
1990,17 Jun 1990- 17:00,Group F,Della Favorita,Palermo,"rn"">Republic of Ireland",0,0,Egypt, ,33288.0,0,0,322,152,Irl,Egy
1990,17 Jun 1990- 21:00,Group E,Dacia Arena,Udine,Korea Republic,1,3,Spain, ,32733.0,1,1,322,175,Kor,Esp
1990,17 Jun 1990- 21:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,3,1,Uruguay, ,33759.0,2,0,322,66,Bel,Uru
1990,18 Jun 1990- 21:00,Group B,San Paolo,Naples,Argentina,1,1,Romania, ,52733.0,0,0,322,29,Arg,Rou
1990,18 Jun 1990- 21:00,Group B,Stadio San Nicola,Bari,Cameroon,0,4,Soviet Union, ,37307.0,0,2,322,111,Cmr,Urs
1990,19 Jun 1990- 17:00,Group D,Giuseppe Meazza,Milan,Germany FR,1,1,Colombia, ,72510.0,0,0,322,114,Frg,Col
1990,19 Jun 1990- 17:00,Group D,Renato Dall Ara,Bologna,Yugoslavia,4,1,"rn"">United Arab Emirates", ,27833.0,2,1,322,364,Yug,Uae
1990,19 Jun 1990- 21:00,Group A,Stadio Olimpico,Rome,Italy,2,0,Czechoslovakia, ,73303.0,1,0,322,263,Ita,Tch
1990,19 Jun 1990- 21:00,Group A,Comunale,Florence,Austria,2,1,USA, ,34857.0,0,0,322,48,Aut,Usa
1990,20 Jun 1990- 21:00,Group C,Stadio delle Alpi,Turin,Brazil,1,0,Scotland, ,62502.0,0,0,322,74,Bra,Sco
1990,20 Jun 1990- 21:00,Group C,Luigi Ferraris,Genoa,Sweden,1,2,Costa Rica, ,30223.0,1,0,322,128,Swe,Crc
1990,21 Jun 1990- 17:00,Group E,Friuli,Udine,Korea Republic,0,1,Uruguay, ,29039.0,0,0,322,290,Kor,Uru
1990,21 Jun 1990- 17:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,1,2,Spain, ,35950.0,1,2,322,56,Bel,Esp
1990,21 Jun 1990- 21:00,Group F,Della Favorita,Palermo,"rn"">Republic of Ireland",1,1,Netherlands, ,33288.0,0,1,322,228,Irl,Ned
1990,21 Jun 1990- 21:00,Group F,Sant Elia,Cagliari,England,1,0,Egypt, ,34959.0,0,0,322,150,Eng,Egy
1990,23 Jun 1990- 17:00,Round of 16,San Paolo,Naples,Cameroon,2,1,Colombia,Cameroon win after extra time ,50026.0,0,0,323,102,Cmr,Col
1990,23 Jun 1990- 21:00,Round of 16,Stadio San Nicola,Bari,Czechoslovakia,4,1,Costa Rica, ,47673.0,1,0,323,129,Tch,Crc
1990,24 Jun 1990- 17:00,Round of 16,Stadio delle Alpi,Turin,Brazil,0,1,Argentina, ,61381.0,0,0,323,25,Bra,Arg
1990,24 Jun 1990- 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2,1,Netherlands, ,74559.0,0,0,323,196,Frg,Ned
1990,25 Jun 1990- 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0,0,Romania,Republic of Ireland win on penalties (5 - 4) ,31818.0,0,0,323,248,Irl,Rou
1990,25 Jun 1990- 21:00,Round of 16,Stadio Olimpico,Rome,Italy,2,0,Uruguay, ,73303.0,0,0,323,264,Ita,Uru
1990,26 Jun 1990- 17:00,Round of 16,Marc Antonio Bentegodi,Verona,Spain,1,2,Yugoslavia,Yugoslavia win after extra time ,35500.0,0,0,323,181,Esp,Yug
1990,26 Jun 1990- 21:00,Round of 16,Renato Dall Ara,Bologna,England,1,0,Belgium,England win after extra time ,34520.0,0,0,323,55,Eng,Bel
1990,30 Jun 1990- 17:00,Quarter-finals,Comunale,Florence,Yugoslavia,0,0,Argentina, win on penalties (2 - 3) ,38971.0,0,0,751,31,Yug,Arg
1990,30 Jun 1990- 21:00,Quarter-finals,Stadio Olimpico,Rome,Italy,1,0,"rn"">Republic of Ireland", ,73303.0,1,0,751,243,Ita,Irl
1990,01 Jul 1990- 17:00,Quarter-finals,Giuseppe Meazza,Milan,Germany FR,1,0,Czechoslovakia, ,73347.0,1,0,751,197,Frg,Tch
1990,01 Jul 1990- 21:00,Quarter-finals,San Paolo,Naples,England,3,2,Cameroon,England win after extra time ,55205.0,0,0,751,103,Eng,Cmr
